Name,ShopIconFileName,ShopIconExportName,ShopIconAnimScale,ShopIconClipped,UnlockLevel,RepUnlockLevel,ShopOrder,FileName,ExportName,ExportNameMirror,TileWidth,TileHeight,Price,DiamondPrice,DiscountPercentage,Vouchers,VoucherCount,PriceIncrease,DoPriceIncreaseEveryNObject,ShopDescriptionTID,TID,BuySound,AttractsButterflies,BirdsLand,SpawnsBirds,SpawnsFrogs,TapSound,CanBuy,SpinWheelPrize,BuyExp,Theme,TagSpecial,TagNature,TagDeco,TagSanctuary,TagStatue,HideFromLevelUpScreen,SanctuaryAnimal,PerceivedValue,UseCase,Passable
Heart balloon,,,,,1,0,,sc/decos02_seasonal.sc,heart_balloon,,2,2,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_HEART_BALLOON,,,,,,TapDecorationGeneric,,,,Valentines,,,,,,,,,,
Cupid's cannon,,,110,,1,0,,sc/decos02_seasonal.sc,cupids_cannon,,1,2,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_CUPIDS_CANON,,,,,,TapDecorationGeneric,,,,Valentines,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Garden chess,,,125,,1,0,,sc/decos02_seasonal.sc,garden_chess,,3,3,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_GARDEN_CHESS,,,,,,TapDecorationGeneric,,,,,,,,,,,,,,
Bee topiary,,,,,1,0,,sc/decos02_seasonal.sc,bee_topiary,,2,2,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_BEE_TOPIARY,,,,,,TapDecorationGeneric,,,,,,,,,TRUE,,,,,
Garden rooster,,,,,1,0,,sc/decos02_seasonal.sc,garden_statue,,1,1,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_DECO_GARDEN_ROOSTER,,,,,,TapDecorationGeneric,,,,,,,,,TRUE,,,,,
Garden pavilion,,,,,1,0,,sc/decos02_seasonal.sc,garden_pavilion,,2,2,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_GARDEN_PAVILION,,,,,,TapDecorationGeneric,,,,,,,,,,,,,,
Garden cart,,,,,1,0,,sc/decos02_seasonal.sc,garden_herbcart,,1,2,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_GARDEN_CART,,,,,,TapDecorationGeneric,,,,,,,,,,,,,,
Hidden garden,,,,,1,0,,sc/decos02_seasonal.sc,hidden_garden,,2,2,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_HIDDEN_GARDEN,,,,,,TapDecorationGeneric,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Easter carriage,,,,,1,0,,sc/decos02_seasonal.sc,easter_carriage,,2,3,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_EASTER_CARRIAGE,,,,,,TapDecorationGeneric,,,,Easter,,,,,,,,,,
Easter banquet,,,90,,1,0,,sc/decos02_seasonal.sc,easter_banquet,,2,2,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_EASTER_BANQUET,,,,,,TapDecorationGeneric,,,,Easter,,,,,,,,,,
Easter stand,,,,,1,0,,sc/decos02_seasonal.sc,easter_stand,,3,1,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_EASTER_STAND,,,,,,TapDecorationGeneric,,,,Easter,,,,,,,,,,
Easter parade,,,110,,1,0,,sc/decos02_seasonal.sc,easter_parade,,1,3,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_EASTER_PARADE,,,,,,TapDecorationGeneric,,,,Easter,,,,,,,,,,
Easter parade arch,,,,,1,0,,sc/decos02_seasonal.sc,easter_parade_arch,,2,1,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_EASTER_PARADE_ARCH,,,,,,TapDecorationGeneric,,,,Easter,,,,,,,,,,
Surprise eggs,,,80,,1,0,,sc/decos02_seasonal.sc,surprise_eggs,,2,2,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_SURPRISE_EGGS,,,,,,TapDecorationGeneric,,,,Easter,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tea party,,,125,,1,0,,sc/decos02_seasonal.sc,tea_party,,2,2,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_TEA_PARTY,,,,,,TapDecorationGeneric,,,,Valentines,,,,,,,,,,
Cupid's bench,,,115,,1,0,,sc/decos02_seasonal.sc,cupids_bench,,2,2,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_CUPIDS_BENCH,,,,,,TapDecorationGeneric,,,,Valentines,,,,,,,,,,
Heartwarming bouquets,,,110,,1,0,,sc/decos02_seasonal.sc,bouquet,,2,3,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_HEARTWARMING_BOUQUETS,,,,,,TapDecorationGeneric,,,,Valentines,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chicken galley,,,,,1,0,,sc/decos02_seasonal.sc,chicken_galley,,2,3,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_CHICKEN_GALLEY,,,,,,TapDecorationGeneric,,,,,,,,,,,,,,
Lovely bubbles,,,,,1,0,,sc/decos02_seasonal.sc,lovely_bubbles,,1,2,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_LOVELY_BUBBLES,,,,,,TapDecorationGeneric,,,,,,,,,,,,,,
Flag bearer,,,,,1,0,,sc/decos02_seasonal.sc,flag_bearer,,1,1,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_FLAG_BEARER,,,,,,TapDecorationGeneric,,,,,,,,,,,,,,
Rainbow arch,,,,,1,0,,sc/decos02_seasonal.sc,rainbow_arch,,2,1,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_RAINBOW_ARCH,,,,,,TapDecorationGeneric,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Leprecheun balloon,,,115,,1,0,,sc/decos02_seasonal.sc,leprechaun_balloon,,2,3,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_LEPRECHAUN_BALLOON,,,,,,TapDecorationGeneric,,,,,,,,,,,,,,
Cascading pots,,,,,1,0,,sc/decos02_seasonal.sc,cascading_pots,,1,3,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_CASCADING_POTS,,,,,,TapDecorationGeneric,,,,,,,,,,,,,,
Shamrock chair,,,90,,1,0,,sc/decos02_seasonal.sc,shamrock_chair,,1,1,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_SHAMROCK_CHAIR,,,,,,TapDecorationGeneric,,,,,,,,,,,,,,
Gold barrel,,,,,1,0,,sc/decos02_seasonal.sc,gold_barrel,,1,1,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_GOLD_BARREL,,,,,,TapDecorationGeneric,,,,,,,,,,,,,,
Lucky well,,,115,,1,0,,sc/decos02_seasonal.sc,lucky_well,,2,2,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_LUCKY_WELL,,,,,,TapDecorationGeneric,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Puppy yoga,,,115,,1,0,,sc/decos03_features.sc,puppy_yoga,,3,3,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_PUPPY_YOGA,,,,,,TapDecorationGeneric,,,,,,,,,,,,,,
Bubble bath,,,,,1,0,,sc/decos03_features.sc,bubble_bath,,2,2,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_BUBBLE_BATH,,,,,,TapDecorationGeneric,,,,,,,,,,,,,,
Gentle fire,,,,,1,0,,sc/decos03_features.sc,gentle_fire,,2,2,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_GENTLE_FIRE,,,,,,TapDecorationGeneric,,,,,,,,,,,,,,
Sound bath,,,115,,1,0,,sc/decos03_features.sc,sound_bath,,2,1,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_SOUND_BATH,,,,,,TapDecorationGeneric,,,,,,,,,,,,,,
Calming cairns,,,,,1,0,,sc/decos03_features.sc,calming_cairns,,1,1,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_CALMING_CAIRNS,,,,,,TapDecorationGeneric,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marble duck bath,,,,,1,0,,sc/decos02_seasonal.sc,marble_duck_bath,,1,2,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_MARBLE_DUCK_BATH,,,,,,TapDecorationGeneric,,,,,,,,,,,,,,
Marble flowervase,,,,,1,0,,sc/decos02_seasonal.sc,marble_flowervase,,1,1,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_MARBLE_FLOWERVASE,,,,,,TapDecorationGeneric,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spring of serenity,,,115,,1,0,,sc/decos03_features.sc,spring_of_sernity,,2,1,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_SPRING_OF_SERENITY,,,,,,TapDecorationGeneric,,,,,,,,,,,,,,
Nap time,,,110,,1,0,,sc/decos03_features.sc,napping_time,,2,2,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_NAP_TIME,,,,,,TapDecorationGeneric,,,,,,,,,,,,,,
Pond of harmony,,,110,,1,0,,sc/decos03_features.sc,pond_of_harmony,,2,3,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_POND_OF_HARMONY,,,,,,TapDecorationGeneric,,,,,,,,,,,,,,
Spa treatment,,,115,,1,0,,sc/decos03_features.sc,relaxing_spa,,2,2,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_SPA_TREATMENT,,,,,,TapDecorationGeneric,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jade snake,,,,,1,0,,sc/decos02_seasonal.sc,jade_snake,,2,1,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_JADE_SNAKE,,,,,,TapDecorationGeneric,,,,,,,,,,,,,,
Snake dance,,,,,1,0,,sc/decos02_seasonal.sc,snake_dance,,3,3,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_SNAKE_DANCE,,,,,,TapDecorationGeneric,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tall potted plant,,,,,1,0,,sc/decos02_seasonal.sc,tall_potted_plant,,1,1,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_TALL_POTTED_PLANT,,,,,,TapDecorationGeneric,,,,,,,,,,,,,,
Mosaic centerpiece,,,,,1,0,,sc/decos02_seasonal.sc,mosaic_centerpiece,,3,3,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_MOSAIC_CENTERPIECE,,,,,,TapDecorationGeneric,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Her swing,,,,,1,0,,sc/decos02_seasonal.sc,her_swing,,1,2,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_HER_SWING,,,,,,TapDecorationGeneric,,,,,,,,,,,,,,
Monument of her,,,110,,1,0,,sc/decos02_seasonal.sc,monument_of_her,,2,2,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_MONUMENT_OF_HER,,,,,,TapDecorationGeneric,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Covered stand,,,,,1,0,,sc/decos03_features.sc,covered_stand,,2,2,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_COVERED STAND,,,,,,TapDecorationGeneric,,,,,,,,,,,,,,
Horse lounge,,,,,1,0,,sc/decos03_features.sc,horse_lounge,,2,2,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_HORSE_LOUNGE,,,,,,TapDecorationGeneric,,,,,,,,,,,,,,
Horse feeder,,,,,1,0,,sc/decos03_features.sc,horse_feeder,,2,1,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_HORSE_FEEDER,,,,,,TapDecorationGeneric,,,,,,,,,,,,,,
Referee shed,,,,,1,0,,sc/decos03_features.sc,steward_tower,,1,1,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_REFEREE_SHED,,,,,,TapDecorationGeneric,,,,,,,,,,,,,,
Horse balloon,,,,,1,0,,sc/decos03_features.sc,horse_balloon,,1,1,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_HORSE_BALLOON,,,,,,TapDecorationGeneric,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Butterfly house,,,,,1,0,,sc/decos02_seasonal.sc,butterfly_house,,2,3,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_BUTTERFLY_HOUSE,,,,,,TapDecorationGeneric,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Small birch tree,,,,,1,0,,sc/decos01_generic.sc,deco_birch_tree_small,,1,1,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_SMALL_BIRCH_TREE,,,,,,TapDecorationGeneric,,,,,,TRUE,,,,,,,,
Birch tree,,,,,1,0,,sc/decos01_generic.sc,deco_birch_tree_medium,,1,1,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_BIRCH_TREE,,,,,,TapDecorationGeneric,,,,,,TRUE,,,,,,,,
Big birch tree,,,,,1,0,,sc/decos01_generic.sc,deco_birch_tree_big,,1,1,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_BIG_BIRCH_TREE,,,,,,TapDecorationGeneric,,,,,,TRUE,,,,,,,,
Small bonsai tree,,,,,1,0,,sc/decos01_generic.sc,deco_bonsai_tree_small,,1,1,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_SMALL_BONSAI_TREE,,,,,,TapDecorationGeneric,,,,,,TRUE,,,,,,,,
Bonsai tree,,,,,1,0,,sc/decos01_generic.sc,deco_bonsai_tree_medium,,1,1,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_BONSAI_TREE,,,,,,TapDecorationGeneric,,,,,,TRUE,,,,,,,,
Big bonsai tree,,,,,1,0,,sc/decos01_generic.sc,deco_bonsai_tree_big,,1,1,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_BIG_BONSAI_TREE,,,,,,TapDecorationGeneric,,,,,,TRUE,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mediterranean pond,,,,,1,0,,sc/decos03_features.sc,mediterranean_pond,,2,2,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_MEDITERRANEAN_POND,,,,,,TapDecorationGeneric,,,,,,,,,,,,,,
Natural planter,,,110,,1,0,,sc/decos03_features.sc,natural_planter,,2,2,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_NATURAL_PLANTER,,,,,,TapDecorationGeneric,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Her journey,,,110,,1,0,,sc/decos02_seasonal.sc,her_journey,,2,3,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_HER_JOURNEY,,,,,,TapDecorationGeneric,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Topiary letter D,,,,,1,0,,sc/decos02_seasonal.sc,topiaryletter_d,topiaryletter_d_mirrored,1,1,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_TOPIARY_LETTER_D,,,,,,TapDecorationGeneric,,,,,,,,,,,,,,
Topiary letter H,,,,,1,0,,sc/decos02_seasonal.sc,topiaryletter_h,,1,1,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_TOPIARY_LETTER_H,,,,,,TapDecorationGeneric,,,,,,,,,,,,,,
Topiary letter A,,,,,1,0,,sc/decos02_seasonal.sc,topiaryletter_a,,1,1,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_TOPIARY_LETTER_A,,,,,,TapDecorationGeneric,,,,,,,,,,,,,,
Topiary letter Y,,,,,1,0,,sc/decos02_seasonal.sc,topiaryletter_y,,1,1,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_TOPIARY_LETTER_Y,,,,,,TapDecorationGeneric,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Toad oasis,,,,,1,0,,sc/decos02_seasonal.sc,toad_oasis,,3,2,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_TOAD_OASIS,,,,,,TapDecorationGeneric,,,,,,,,,,,,,,
Cheetah topiary,,,,,1,0,,sc/decos02_seasonal.sc,cheetah_topiary,,1,1,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_CHEETAH_TOPIARY,,,,,,TapDecorationGeneric,,,,,,,,,,,,,,
Green energy,,,,,1,0,,sc/decos02_seasonal.sc,green_energy,,1,3,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_GREEN_ENERGY,,,,,,TapDecorationGeneric,,,,,,,,,,,,,,
Green future,,,,,1,0,,sc/decos02_seasonal.sc,green_future,,1,2,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_GREEN_FUTURE,,,,,,TapDecorationGeneric,,,,,,,,,,,,,,
Green gold,,,,,1,0,,sc/decos02_seasonal.sc,green_gold,,2,2,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_GREEN_GOLD,,,,,,TapDecorationGeneric,,,,,,,,,,,,,,
Green globe,,,,,1,0,,sc/decos02_seasonal.sc,green_globe,,2,2,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_GREEN_GLOBE,,,,,,TapDecorationGeneric,,,,,,,,,,,,,,
Catching sun,,,,,1,0,,sc/decos02_seasonal.sc,catching_sun,,2,2,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_CATCHING_SUN,,,,,,TapDecorationGeneric,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Plant wagon,,,115,,1,0,,sc/decos02_seasonal.sc,plant_wagon,,2,3,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_PLANT_WAGON,,,,,,TapDecorationGeneric,,,,,,,,,,,,,,
Hedge pruning,,,,,1,0,,sc/decos02_seasonal.sc,hedge_pruning,,2,2,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_HEDGE_PRUNING,,,,,,TapDecorationGeneric,,,,,,,,,,,,,,
Zinnia planter,,,,,1,0,,sc/decos02_seasonal.sc,zinnia_planter,,1,1,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_ZINNIA_PLANTER,,,,,,TapDecorationGeneric,,,,,,,,,,,,,,
Chasing droplets,,,110,,1,0,,sc/decos02_seasonal.sc,chasing_droplets,,2,1,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_CHASING_DROPLETS,,,,,,TapDecorationGeneric,,,,,,,,,,,,,,
Pruning station,,,,,1,0,,sc/decos02_seasonal.sc,pruning_station,,1,2,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_PRUNING_STATION,,,,,,TapDecorationGeneric,,,,,,,,,,,,,,
Pot display,,,,,1,0,,sc/decos02_seasonal.sc,pot_display,,1,2,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_POT_DISPLAY,,,,,,TapDecorationGeneric,,,,,,,,,,,,,,
Flower bike,,,,,1,0,,sc/decos02_seasonal.sc,flower_bike,,1,2,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_FLOWER_BIKE,,,,,,TapDecorationGeneric,,,,,,,,,,,,,,
Flower truck,,,,,1,0,,sc/decos02_seasonal.sc,flower_truck,,2,3,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_FLOWER_TRUCK,,,,,,TapDecorationGeneric,,,,,,,,,,,,,,
Artist easel,,,,,1,0,,sc/decos02_seasonal.sc,flower_painting,,1,1,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_ARTIST_EASEL,,,,,,TapDecorationGeneric,,,,,,,,,,,,,,
Nap in shade,,,,,1,0,,sc/decos02_seasonal.sc,shade_snooze,,2,2,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_NAP_IN_SHADE,,,,,,TapDecorationGeneric,,,,,,,,,,,,,,
Golden weathervane,,,,,1,0,,sc/decos02_seasonal.sc,windmill_vane,,1,1,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_GOLDEN_WEATHERVANE,,,,,,TapDecorationGeneric,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisteria pagoda,,,,,1,0,,sc/decos02_seasonal.sc,wisteria_pagoda,,3,3,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_WISTERIA_PAGODA,,,,,,TapDecorationGeneric,,,,,,,,,,,,,,
Bamboo forest,,,,,1,0,,sc/decos02_seasonal.sc,bamboo_gate,,2,2,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_BAMBOO_FOREST,,,,,,TapDecorationGeneric,,,,,,,,,,,,,,
Bento box,,,,,1,0,,sc/decos02_seasonal.sc,bento_box,,1,1,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_BENTO_BOX,,,,,,TapDecorationGeneric,,,,,,,,,,,,,,
Kitsune bush,,,,,1,0,,sc/decos02_seasonal.sc,kitsune_topiary,,1,1,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_KATSUNE_BUSH,,,,,,TapDecorationGeneric,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wedding gifts,,,,,1,0,,sc/decos01_generic.sc,wedding_gifts,,2,2,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_WEDDING_GIFTS,,,,,,TapDecorationGeneric,,,,,,,,,,,,,,
Wedding table,,,,,1,0,,sc/decos01_generic.sc,wedding_table,,2,2,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_WEDDING_TABLE,,,,,,TapDecorationGeneric,,,,,,,,,,,,,,
Wedding bench,,,,,1,0,,sc/decos01_generic.sc,wedding_bench,,2,1,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_WEDDING_BENCH,,,,,,TapDecorationGeneric,,,,,,,,,,,,,,
Wedding arch,,,,,1,0,,sc/decos01_generic.sc,wedding_arch,,2,1,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_WEDDING_ARCH,,,,,,TapDecorationGeneric,,,,,,,,,,,,,,
Flower girl,,,,,1,0,,sc/decos01_generic.sc,flower_girl,,2,1,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_FLOWER_GIRL,,,,,,TapDecorationGeneric,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fiesta,,,125,,1,0,,sc/decos02_seasonal.sc,fiesta,,2,2,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_FIESTA,,,,,,TapDecorationGeneric,,,,,,,,,,,,,,
Piñata party,,,,,1,0,,sc/decos02_seasonal.sc,pinata_party,,2,1,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_PINATA_PARTY,,,,,,TapDecorationGeneric,,,,,,,,,,,,,,
Mariachi corner,,,,,1,0,,sc/decos02_seasonal.sc,mariachi_corner,,1,1,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_MARIACHI_CORNER,,,,,,TapDecorationGeneric,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Puppeteers,,,,,1,0,,sc/decos02_seasonal.sc,puppeteers,,2,2,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_PUPPETEERS,,,,,,TapDecorationGeneric,,,,,,,,,,,,,,
Glitter cannons,,,,,1,0,,sc/decos02_seasonal.sc,glitter_cannons,,1,2,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_GLITTER_CANNON,,,,,,TapDecorationGeneric,,,,,,,,,,,,,,
Chameleon balloon,,,,,1,0,,sc/decos02_seasonal.sc,chameleon_balloon,,2,2,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_CHAMELEON_BALLOON,,,,,,TapDecorationGeneric,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Combine harvester,,,,,1,0,,sc/decos03_features.sc,combine_harvester,,2,3,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_COMBINE_HARVESTER,,,,,,TapDecorationGeneric,,,,,,,,,,,,,,
Wish tree,,,,,1,0,,sc/decos03_features.sc,wish_tree,,2,2,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_WISH_TREE,,,,,,TapDecorationGeneric,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vertical garden,,,,,1,0,,sc/decos06_farmpass.sc,vertical_garden,,2,1,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_VERTICAL_GARDEN,,,,,,TapDecorationGeneric,,,,,,,,,,,,,FP,
Solar flowers,,,,,1,0,,sc/decos06_farmpass.sc,solar_flowers,,2,2,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_SOLAR_FLOWERS,,,,,,TapDecorationGeneric,,,,,,,,,,,,,FPE,
Rainwater collector,,,,,1,0,,sc/decos06_farmpass.sc,rainwater_collector,,2,1,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_RAINWATER_COLLECTOR,,,,,,TapDecorationGeneric,,,,,,,,,,,,,FPE,
Cleanup Crew,,,,,1,0,,sc/decos06_farmpass.sc,cleanup_crew,,2,1,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_CLEANUP_CREW,,,,,,TapDecorationGeneric,,,,,,,,,,,,,FP,
