Name,TaskType,SubTaskType,TID,DescriptionTID,IconTooltipTID,ExportName,SubTaskIcon,MinRequiredQuantity,MaxRequiredQuantity,Deprecated,MinXPLevelForSpawn,SpawnProbabilityWeightLeague1,SpawnProbabilityWeightLeague2,SpawnProbabilityWeightLeague3,SpawnProbabilityWeightLeague4,SpawnProbabilityWeightLeague5,MinEventTimeMinLeftForSpawn,TaskParam1,TaskParam2,TaskParam3,MinRewardNeighborhoodPoints,MaxRewardNeighborhoodPoints,MinTaskDurationMin,MaxTaskDurationMin,CooldownIntervalSeconds,AdminCooldownIntervalSeconds,InstantCompleteCooldown,MinRepLevelForSpawn,TaskTags
CollectGoodEasySushiRoll_Minimum,CollectGood,,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_TITLE,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,,,,2,2,,56,2,2,2,2,2,0,SushiRoll,Sushi_Bar,,50,50,1440,1440,1800,1800,5,,Easy;CollectGood;Regular;SushiRoll;Minimum
CollectGoodEasyHot Chocolate_Minimum,CollectGood,,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_TITLE,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,,,,5,5,,47,2,2,2,2,2,0,Hot Chocolate,Cafe_Kiosk,,50,50,1440,1440,1800,1800,5,,Easy;CollectGood;Regular;Hot Chocolate;Minimum
CollectGoodEasyHot Dog_Minimum,CollectGood,,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_TITLE,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,,,,4,4,,75,2,2,2,2,2,0,Hot Dog,Hotdog_Stand,,50,50,1440,1440,1800,1800,5,,Easy;CollectGood;Regular;Hot Dog;Minimum
ServeTownVisitorFrenchLadyEasy_Minimum,ServeTownVisitor,,TID_NEIGHBORHOOD_TASK_SERVE_SPECIFIC_TOWN_VISITOR_TITLE,TID_NEIGHBORHOOD_TASK_SERVE_SPECIFIC_TOWN_VISITOR_DESCRIPTION,TID_DERBY_TASKLIST_TOOLTIP_SPECIFIC_TOWNVISITOR_TASK,derby_task_icon_french_lady,,1,1,,35,11,11,11,11,11,0,FrenchLady,,,50,50,1440,1440,1800,1800,5,,Easy;ServeTownVisitor;Regular;FrenchLady;Minimum
ServeTownVisitorCletusEasy_Minimum,ServeTownVisitor,,TID_NEIGHBORHOOD_TASK_SERVE_SPECIFIC_TOWN_VISITOR_TITLE,TID_NEIGHBORHOOD_TASK_SERVE_SPECIFIC_TOWN_VISITOR_DESCRIPTION,TID_DERBY_TASKLIST_TOOLTIP_SPECIFIC_TOWNVISITOR_TASK,derby_task_icon_cletus,,1,1,,35,11,11,11,11,11,0,Cletus,,,50,50,1440,1440,1800,1800,5,,Easy;ServeTownVisitor;Regular;Cletus;Minimum
ServeTownVisitorSalesmanEasy_Minimum,ServeTownVisitor,,TID_NEIGHBORHOOD_TASK_SERVE_SPECIFIC_TOWN_VISITOR_TITLE,TID_NEIGHBORHOOD_TASK_SERVE_SPECIFIC_TOWN_VISITOR_DESCRIPTION,TID_DERBY_TASKLIST_TOOLTIP_SPECIFIC_TOWNVISITOR_TASK,derby_task_icon_salesman,,1,1,,35,11,11,11,11,11,0,Salesman,,,50,50,1440,1440,1800,1800,5,,Easy;ServeTownVisitor;Regular;Salesman;Minimum
ServeTownVisitorMechanicEasy_Minimum,ServeTownVisitor,,TID_NEIGHBORHOOD_TASK_SERVE_SPECIFIC_TOWN_VISITOR_TITLE,TID_NEIGHBORHOOD_TASK_SERVE_SPECIFIC_TOWN_VISITOR_DESCRIPTION,TID_DERBY_TASKLIST_TOOLTIP_SPECIFIC_TOWNVISITOR_TASK,derby_task_icon_mechanic,,1,1,,35,11,11,11,11,11,0,Mechanic,,,50,50,1440,1440,1800,1800,5,,Easy;ServeTownVisitor;Regular;Mechanic;Minimum
ServeTownVisitorLeylaEasy_Minimum,ServeTownVisitor,,TID_NEIGHBORHOOD_TASK_SERVE_SPECIFIC_TOWN_VISITOR_TITLE,TID_NEIGHBORHOOD_TASK_SERVE_SPECIFIC_TOWN_VISITOR_DESCRIPTION,TID_DERBY_TASKLIST_TOOLTIP_SPECIFIC_TOWNVISITOR_TASK,derby_task_icon_leyla,,1,1,,35,11,11,11,11,11,0,Leyla,,,50,50,1440,1440,1800,1800,5,,Easy;ServeTownVisitor;Regular;Leyla;Minimum
ServeTownVisitorTeacherEasy_Minimum,ServeTownVisitor,,TID_NEIGHBORHOOD_TASK_SERVE_SPECIFIC_TOWN_VISITOR_TITLE,TID_NEIGHBORHOOD_TASK_SERVE_SPECIFIC_TOWN_VISITOR_DESCRIPTION,TID_DERBY_TASKLIST_TOOLTIP_SPECIFIC_TOWNVISITOR_TASK,derby_task_icon_teacher,,1,1,,35,11,11,11,11,11,0,Teacher,,,50,50,1440,1440,1800,1800,5,,Easy;ServeTownVisitor;Regular;Teacher;Minimum
ServeTownVisitorStrongmanEasy_Minimum,ServeTownVisitor,,TID_NEIGHBORHOOD_TASK_SERVE_SPECIFIC_TOWN_VISITOR_TITLE,TID_NEIGHBORHOOD_TASK_SERVE_SPECIFIC_TOWN_VISITOR_DESCRIPTION,TID_DERBY_TASKLIST_TOOLTIP_SPECIFIC_TOWNVISITOR_TASK,derby_task_icon_strongman,,1,1,,35,11,11,11,11,11,0,Strongman,,,50,50,1440,1440,1800,1800,5,,Easy;ServeTownVisitor;Regular;Strongman;Minimum
ServeTownVisitorGrandpaEasy_Minimum,ServeTownVisitor,,TID_NEIGHBORHOOD_TASK_SERVE_SPECIFIC_TOWN_VISITOR_TITLE,TID_NEIGHBORHOOD_TASK_SERVE_SPECIFIC_TOWN_VISITOR_DESCRIPTION,TID_DERBY_TASKLIST_TOOLTIP_SPECIFIC_TOWNVISITOR_TASK,derby_task_icon_granpa,,1,1,,35,11,11,11,11,11,0,Grandpa,,,50,50,1440,1440,1800,1800,5,,Easy;ServeTownVisitor;Regular;Grandpa;Minimum
ServeTownVisitorCowboyEasy_Minimum,ServeTownVisitor,,TID_NEIGHBORHOOD_TASK_SERVE_SPECIFIC_TOWN_VISITOR_TITLE,TID_NEIGHBORHOOD_TASK_SERVE_SPECIFIC_TOWN_VISITOR_DESCRIPTION,TID_DERBY_TASKLIST_TOOLTIP_SPECIFIC_TOWNVISITOR_TASK,derby_task_icon_cowboy,,1,1,,35,11,11,11,11,11,0,Cowboy,,,50,50,1440,1440,1800,1800,5,,Easy;ServeTownVisitor;Regular;Cowboy;Minimum
ServeTownVisitorActressEasy_Minimum,ServeTownVisitor,,TID_NEIGHBORHOOD_TASK_SERVE_SPECIFIC_TOWN_VISITOR_TITLE,TID_NEIGHBORHOOD_TASK_SERVE_SPECIFIC_TOWN_VISITOR_DESCRIPTION,TID_DERBY_TASKLIST_TOOLTIP_SPECIFIC_TOWNVISITOR_TASK,derby_task_icon_victorian_woman,,1,1,,35,11,11,11,11,11,0,Actress,,,50,50,1440,1440,1800,1800,5,,Easy;ServeTownVisitor;Regular;Actress;Minimum
CollectGoodEasyCookie_Minimum,CollectGood,,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_TITLE,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,,,,4,4,,18,2,2,2,2,2,0,Cookie,Bakery,,50,50,1440,1440,1800,1800,5,,Easy;CollectGood;Regular;Cookie;Minimum
CollectGoodEasyRaspberry Muffin_Minimum,CollectGood,,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_TITLE,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,,,,4,4,,19,2,2,2,2,2,0,Raspberry Muffin,Bakery,,50,50,1440,1440,1800,1800,5,,Easy;CollectGood;Regular;Raspberry Muffin;Minimum
CollectGoodEasyFrutti di Mare Pizza_Minimum,CollectGood,,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_TITLE,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,,,,5,5,,45,2,2,2,2,2,0,Frutti di Mare Pizza,Bakery,,50,50,1440,1440,1800,1800,5,,Easy;CollectGood;Regular;Frutti di Mare Pizza;Minimum
CollectGoodEasyRoasted Tomatoes_Minimum,CollectGood,,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_TITLE,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,,,,3,3,,30,2,2,2,2,2,0,Roasted Tomatoes,Barbecue_Grill,,50,50,1440,1440,1800,1800,5,,Easy;CollectGood;Regular;Roasted Tomatoes;Minimum
CollectGoodEasyFish and Chips_Minimum,CollectGood,,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_TITLE,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,,,,2,2,,41,2,2,2,2,2,0,Fish and Chips,Barbecue_Grill,,50,50,1440,1440,1800,1800,5,,Easy;CollectGood;Regular;Fish and Chips;Minimum
CollectGoodEasyLobster Skewer_Minimum,CollectGood,,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_TITLE,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,,,,3,3,,48,2,2,2,2,2,0,Lobster Skewer,Barbecue_Grill,,50,50,1440,1440,1800,1800,5,,Easy;CollectGood;Regular;Lobster Skewer;Minimum
CollectGoodEasyCarrot Pie_Minimum,CollectGood,,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_TITLE,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,,,,4,4,,18,2,2,2,2,2,0,Carrot Pie,Pie_Oven,,50,50,1440,1440,1800,1800,5,,Easy;CollectGood;Regular;Carrot Pie;Minimum
CollectGoodEasyButter Popcorn_Minimum,CollectGood,,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_TITLE,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,,,,4,4,,18,2,2,2,2,2,0,Butter Popcorn,Popcorn_Pot,,50,50,1440,1440,1800,1800,5,,Easy;CollectGood;Regular;Butter Popcorn;Minimum
CollectGoodEasyHoney Popcorn_Minimum,CollectGood,,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_TITLE,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,,,,3,3,,40,2,2,2,2,2,0,Honey Popcorn,Popcorn_Pot,,50,50,1440,1440,1800,1800,5,,Easy;CollectGood;Regular;Honey Popcorn;Minimum
CollectGoodEasyHamburger_Minimum,CollectGood,,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_TITLE,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,,,,2,2,,18,2,2,2,2,2,0,Hamburger,Barbecue_Grill,,50,50,1440,1440,1800,1800,5,,Easy;CollectGood;Regular;Hamburger;Minimum
CollectGoodEasyBananaBread_Minimum,CollectGood,,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_TITLE,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,,,,4,4,,91,2,2,2,2,2,0,BananaBread,Bakery,,50,50,1440,1440,1800,1800,5,,Easy;CollectGood;Regular;BananaBread;Minimum
CollectGoodEasyGrilled Onion_Minimum,CollectGood,,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_TITLE,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,,,,4,4,,68,2,2,2,2,2,0,Grilled Onion,Barbecue_Grill,,50,50,1440,1440,1800,1800,5,,Easy;CollectGood;Regular;Grilled Onion;Minimum
CollectGoodEasyBananaPancakes_Minimum,CollectGood,,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_TITLE,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,,,,2,2,,94,2,2,2,2,2,0,BananaPancakes,Barbecue_Grill,,50,50,1440,1440,1800,1800,5,,Easy;CollectGood;Regular;BananaPancakes;Minimum
CollectGoodEasyGoat Cheese Toast_Minimum,CollectGood,,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_TITLE,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,,,,3,3,,92,2,2,2,2,2,0,Goat Cheese Toast,Sandwich_Bar,,50,50,1440,1440,1800,1800,5,,Easy;CollectGood;Regular;Goat Cheese Toast;Minimum
CollectGoodEasyMixedSmoothie_Minimum,CollectGood,,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_TITLE,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,,,,4,4,,88,2,2,2,2,2,0,MixedSmoothie,Smoothie_Mixer,,50,50,1440,1440,1800,1800,5,,Easy;CollectGood;Regular;MixedSmoothie;Minimum
CollectGoodEasyTaco_Minimum,CollectGood,,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_TITLE,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,,,,2,2,,77,2,2,2,2,2,0,Taco,Taco_Kitchen,,50,50,1440,1440,1800,1800,5,,Easy;CollectGood;Regular;Taco;Minimum
CollectGoodEasyQuesadilla_Minimum,CollectGood,,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_TITLE,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,,,,3,3,,82,2,2,2,2,2,0,Quesadilla,Taco_Kitchen,,50,50,1440,1440,1800,1800,5,,Easy;CollectGood;Regular;Quesadilla;Minimum
CollectGoodEasyMilk Tea_Minimum,CollectGood,,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_TITLE,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,,,,4,4,,81,2,2,2,2,2,0,Milk Tea,Tea_Stand,,50,50,1440,1440,1800,1800,5,,Easy;CollectGood;Regular;Milk Tea;Minimum
CollectGoodEasyHoney Tea_Minimum,CollectGood,,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_TITLE,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,,,,4,4,,83,2,2,2,2,2,0,Honey Tea,Tea_Stand,,50,50,1440,1440,1800,1800,5,,Easy;CollectGood;Regular;Honey Tea;Minimum
CollectGoodEasyOrange Tea_Minimum,CollectGood,,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_TITLE,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,,,,3,3,,89,2,2,2,2,2,0,Orange Tea,Tea_Stand,,50,50,1440,1440,1800,1800,5,,Easy;CollectGood;Regular;Orange Tea;Minimum
UseTownBuildingGroceryStoreEasy_Minimum,UseTownBuilding,,TID_NEIGHBORHOOD_TASK_USE_SPECIFIC_TOWN_SERVICE_BUILDING_TITLE,TID_NEIGHBORHOOD_TASK_USE_SPECIFIC_TOWN_SERVICE_BUILDING_DESCRIPTION,TID_DERBY_TASKLIST_TOOLTIP_USE_SPECIFIC_TOWN_SERVICE_BUILDING_TASK,shop_icon_store_lvl1,,2,2,,34,10,10,10,10,10,0,Grocery Store,,,50,50,1440,1440,1800,1800,5,1,Easy;UseTownBuilding;Minimum
UseTownBuildingMovietheaterEasy_Minimum,UseTownBuilding,,TID_NEIGHBORHOOD_TASK_USE_SPECIFIC_TOWN_SERVICE_BUILDING_TITLE,TID_NEIGHBORHOOD_TASK_USE_SPECIFIC_TOWN_SERVICE_BUILDING_DESCRIPTION,TID_DERBY_TASKLIST_TOOLTIP_USE_SPECIFIC_TOWN_SERVICE_BUILDING_TASK,shop_icon_movietheater_lvl1,,2,2,,34,10,10,10,10,10,0,Movietheater,,,50,50,1440,1440,1800,1800,5,2,Easy;UseTownBuilding;Movietheater;Minimum
UseTownBuildingDinerEasy_Minimum,UseTownBuilding,,TID_NEIGHBORHOOD_TASK_USE_SPECIFIC_TOWN_SERVICE_BUILDING_TITLE,TID_NEIGHBORHOOD_TASK_USE_SPECIFIC_TOWN_SERVICE_BUILDING_DESCRIPTION,TID_DERBY_TASKLIST_TOOLTIP_USE_SPECIFIC_TOWN_SERVICE_BUILDING_TASK,shop_icon_diner_lvl1,,2,2,,34,10,10,10,10,10,0,Diner,,,50,50,1440,1440,1800,1800,5,3,Easy;UseTownBuilding;Diner;Minimum
UseTownBuildingBedAndBreakfastEasy_Minimum,UseTownBuilding,,TID_NEIGHBORHOOD_TASK_USE_SPECIFIC_TOWN_SERVICE_BUILDING_TITLE,TID_NEIGHBORHOOD_TASK_USE_SPECIFIC_TOWN_SERVICE_BUILDING_DESCRIPTION,TID_DERBY_TASKLIST_TOOLTIP_USE_SPECIFIC_TOWN_SERVICE_BUILDING_TASK,shop_icon_bb_lvl1,,2,2,,34,10,10,10,10,10,0,Bed and Breakfast,,,50,50,1440,1440,1800,1800,5,3,Easy;UseTownBuilding;Bed and Breakfast;Minimum
UseTownBuildingSpaEasy_Minimum,UseTownBuilding,,TID_NEIGHBORHOOD_TASK_USE_SPECIFIC_TOWN_SERVICE_BUILDING_TITLE,TID_NEIGHBORHOOD_TASK_USE_SPECIFIC_TOWN_SERVICE_BUILDING_DESCRIPTION,TID_DERBY_TASKLIST_TOOLTIP_USE_SPECIFIC_TOWN_SERVICE_BUILDING_TASK,shop_icon_spa_lvl1,,2,2,,34,10,10,10,10,10,0,Spa,,,50,50,1440,1440,1800,1800,5,9,Easy;UseTownBuilding;Spa;Minimum
UseTownBuildingBeachCafeEasy_Minimum,UseTownBuilding,,TID_NEIGHBORHOOD_TASK_USE_SPECIFIC_TOWN_SERVICE_BUILDING_TITLE,TID_NEIGHBORHOOD_TASK_USE_SPECIFIC_TOWN_SERVICE_BUILDING_DESCRIPTION,TID_DERBY_TASKLIST_TOOLTIP_USE_SPECIFIC_TOWN_SERVICE_BUILDING_TASK,shop_icon_beachbar_lvl1,,2,2,,34,10,10,10,10,10,0,Beach cafe,,,50,50,1440,1440,1800,1800,5,13,Easy;UseTownBuilding;Beach cafe;Minimum
UseTownBuildingGiftShopEasy_Minimum,UseTownBuilding,,TID_NEIGHBORHOOD_TASK_USE_SPECIFIC_TOWN_SERVICE_BUILDING_TITLE,TID_NEIGHBORHOOD_TASK_USE_SPECIFIC_TOWN_SERVICE_BUILDING_DESCRIPTION,TID_DERBY_TASKLIST_TOOLTIP_USE_SPECIFIC_TOWN_SERVICE_BUILDING_TASK,shop_icon_souvenier_lvl1,,2,2,,34,10,10,10,10,10,0,Gift shop,,,50,50,1440,1440,1800,1800,5,11,Easy;UseTownBuilding;Gift shop;Minimum
HarvestCropEasyGrapes_Minimum,HarvestCrop,,TID_NEIGHBORHOOD_TASK_HARVEST_CROP_TITLE,TID_DERBY_TASK_HARVEST_GRAPES_DESCRIPTION,,,,89,89,,84,8,8,8,8,8,0,Grapes,,,50,50,1440,1440,1800,1800,5,,Easy;Grapes;Crop;Minimum
HarvestCropEasyMint_Minimum,HarvestCrop,,TID_NEIGHBORHOOD_TASK_HARVEST_CROP_TITLE,TID_DERBY_TASK_HARVEST_MINT_DESCRIPTION,,,,90,90,,85,8,8,8,8,8,0,Mint,,,50,50,1440,1440,1800,1800,5,,Easy;Mint;Crop;Minimum
HarvestCropEasyEggplant_Minimum,HarvestCrop,,TID_NEIGHBORHOOD_TASK_HARVEST_CROP_TITLE,TID_DERBY_TASK_HARVEST_EGGPLANT_DESCRIPTION,,,,106,106,,90,8,8,8,8,8,0,Eggplant,,,50,50,1440,1440,1800,1800,5,,Easy;Eggplant;Crop;Minimum
HarvestCropEasyWatermelon_Minimum,HarvestCrop,,TID_NEIGHBORHOOD_TASK_HARVEST_CROP_TITLE,TID_DERBY_TASK_HARVEST_WATERMELON_DESCRIPTION,,,,93,93,,92,8,8,8,8,8,0,Watermelon,,,50,50,1440,1440,1800,1800,5,,Easy;Watermelon;Crop;Minimum
HarvestCropEasyPineapple_Minimum,HarvestCrop,,TID_NEIGHBORHOOD_TASK_HARVEST_CROP_TITLE,TID_DERBY_TASK_HARVEST_PINEAPPLE_DESCRIPTION,,,,74,74,,52,8,8,8,8,8,0,Pineapple,,,50,50,1440,1440,1800,1800,5,,Easy;Pineapple;Crop;Minimum
HarvestCropEasySunflower_Minimum,HarvestCrop,,TID_NEIGHBORHOOD_TASK_HARVEST_CROP_TITLE,TID_DERBY_TASK_HARVEST_SUNFLOWER_DESCRIPTION,,,,77,77,,63,8,8,8,8,8,0,Sunflower,,,50,50,1440,1440,1800,1800,5,,Easy;Sunflower;Crop;Minimum
HarvestCropEasyOnion_Minimum,HarvestCrop,,TID_NEIGHBORHOOD_TASK_HARVEST_CROP_TITLE,TID_DERBY_TASK_HARVEST_ONION_DESCRIPTION,,,,74,74,,68,8,8,8,8,8,0,Onion,,,50,50,1440,1440,1800,1800,5,,Easy;Onion;Crop;Minimum
HarvestCropEasyCucumber_Minimum,HarvestCrop,,TID_NEIGHBORHOOD_TASK_HARVEST_CROP_TITLE,TID_DERBY_TASK_HARVEST_CUCUMBER_DESCRIPTION,,,,90,90,,70,8,8,8,8,8,0,Cucumber,,,50,50,1440,1440,1800,1800,5,,Easy;Cucumber;Crop;Minimum
HarvestCropEasyBellpepper_Minimum,HarvestCrop,,TID_NEIGHBORHOOD_TASK_HARVEST_CROP_TITLE,TID_DERBY_TASK_HARVEST_BELLPEPPER_DESCRIPTION,,,,79,79,,74,8,8,8,8,8,0,Bellpepper,,,50,50,1440,1440,1800,1800,5,,Easy;Bellpepper;Crop;Minimum
HarvestCropEasyTeaLeaves_Minimum,HarvestCrop,,TID_NEIGHBORHOOD_TASK_HARVEST_CROP_TITLE,TID_DERBY_TASK_HARVEST_TEALEAVES_DESCRIPTION,,,,82,82,,80,8,8,8,8,8,0,TeaLeaves,,,50,50,1440,1440,1800,1800,5,,Easy;TeaLeaves;Crop;Minimum
HarvestCropEasyPeony_Minimum,HarvestCrop,,TID_NEIGHBORHOOD_TASK_HARVEST_CROP_TITLE,TID_DERBY_TASK_HARVEST_PEONY_DESCRIPTION,,,,86,86,,82,8,8,8,8,8,0,Peony,,,50,50,1440,1440,1800,1800,5,,Easy;Peony;Crop;Minimum
HarvestCropEasyBroccoli_Minimum,HarvestCrop,,TID_NEIGHBORHOOD_TASK_HARVEST_CROP_TITLE,TID_DERBY_TASK_HARVEST_BROCCOLI_DESCRIPTION,,,,94,94,,83,8,8,8,8,8,0,Broccoli,,,50,50,1440,1440,1800,1800,5,,Easy;Broccoli;Crop;Minimum
CollectGoodEasyBright Bouquet_Minimum,CollectGood,,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_TITLE,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,,,,5,5,,65,2,2,2,2,2,0,Bright Bouquet,Flowershop,,50,50,1440,1440,1800,1800,5,,Easy;CollectGood;Bright Bouquet;Minimum
CollectGoodEasyRustic Bouquet_Minimum,CollectGood,,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_TITLE,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,,,,4,4,,49,2,2,2,2,2,0,Rustic Bouquet,Flowershop,,50,50,1440,1440,1800,1800,5,,Easy;CollectGood;Rustic Bouquet;Minimum
CollectGoodEasySummer Rolls_Minimum,CollectGood,,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_TITLE,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,,,,3,3,,78,2,2,2,2,2,0,Summer Rolls,Salad_Bar,,50,50,1440,1440,1800,1800,5,,Easy;CollectGood;Summer Rolls;Minimum
CollectGoodEasyOlive Dip_Minimum,CollectGood,,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_TITLE,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,,,,2,2,,66,2,2,2,2,2,0,Olive Dip,Sauce_Mixer,,50,50,1440,1440,1800,1800,5,,Easy;CollectGood;Olive Dip;Minimum
CollectGoodEasyWatermelonLemonade_Minimum,CollectGood,,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_TITLE,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,,,,4,4,,92,2,2,2,2,2,0,WatermelonLemonade,Juice_Press,,50,50,1440,1440,1800,1800,5,,Easy;CollectGood;WatermelonLemonade;Minimum
CollectGoodEasyPlumSmoothie_Minimum,CollectGood,,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_TITLE,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,,,,2,2,,102,2,2,2,2,2,0,PlumSmoothie,Smoothie_Mixer,,50,50,1440,1440,1800,1800,5,,Easy;CollectGood;PlumSmoothie;Minimum
CollectGoodEasyPepperSoup_Minimum,CollectGood,,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_TITLE,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,,,,2,2,,81,2,2,2,2,2,0,PepperSoup,Soup_Kitchen,,50,50,1440,1440,1800,1800,5,,Easy;CollectGood;PepperSoup;Minimum
CollectGoodEasyMintTea_Minimum,CollectGood,,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_TITLE,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,,,,3,3,,97,2,2,2,2,2,0,MintTea,Tea_Stand,,50,50,1440,1440,1800,1800,5,,Easy;CollectGood;MintTea;Minimum
CollectGoodEasyGrilled Eggplant_Minimum,CollectGood,,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_TITLE,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,,,,3,3,,90,2,2,2,2,2,0,Grilled Eggplant,Barbecue_Grill,,50,50,1440,1440,1800,1800,5,,Easy;CollectGood;Grilled Eggplant;Minimum
CollectGoodEasyPineapple Cake_Minimum,CollectGood,,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_TITLE,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,,,,2,2,,65,2,2,2,2,2,0,Pineapple Cake,Cake_Oven,,50,50,1440,1440,1800,1800,5,,Easy;CollectGood;Pineapple Cake;Minimum
CollectGoodEasyPineapple Juice_Minimum,CollectGood,,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_TITLE,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,,,,4,4,,52,2,2,2,2,2,0,Pineapple Juice,Juice_Press,,50,50,1440,1440,1800,1800,5,,Easy;CollectGood;Pineapple Juice;Minimum
CollectGoodEasyBroccoli Mac_Minimum,CollectGood,,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_TITLE,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,,,,3,3,,83,2,2,2,2,2,0,Broccoli Mac,Pasta_Kitchen,,50,50,1440,1440,1800,1800,5,,Easy;CollectGood;Broccoli Mac;Minimum
CollectGoodEasyEggplant Parmesan_Minimum,CollectGood,,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_TITLE,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,,,,2,2,,99,2,2,2,2,2,0,Eggplant Parmesan,Pie_Oven,,50,50,1440,1440,1800,1800,5,,Easy;CollectGood;Eggplant Parmesan;Minimum
CollectGoodEasyCucumber Sandwich_Minimum,CollectGood,,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_TITLE,TID_NEIGHBORHOOD_TASK_COLLECT_GOOD_DESCRIPTION,,,,2,2,,79,2,2,2,2,2,0,Cucumber Sandwich,Sandwich_Bar,,50,50,1440,1440,1800,1800,5,,Easy;CollectGood;Cucumber Sandwich;Minimum
